Unnamed: 0,prev_text,current_text,source,target,pos,original_target,source_pos,target_pos,noun_target,noun_target_score_1,original_target_score_1,noun_target_score_3,original_target_score_3,noun_target_actual_score_3,original_target_actual_score_3
120,"Romney lost the swing state votes by a scant 330,000 votes.","In Ohio Romney won 72 of 88 counties but lost due to a tsunami of votes in Democrat-controlled Cleveland
      ",tsunami,quantity,"[('In', 'ADP'), ('Ohio', 'PROPN'), ('Romney', 'PROPN'), ('won', 'VERB'), ('72', 'NUM'), ('of', 'ADP'), ('88', 'NUM'), ('counties', 'NOUN'), ('but', 'CCONJ'), ('lost', 'VERB'), ('due', 'ADP'), ('to', 'ADP'), ('a', 'DET'), ('tsunami', 'NOUN'), ('of', 'ADP'), ('votes', 'NOUN'), ('in', 'ADP'), ('Democrat', 'PROPN'), ('controlled', 'VERB'), ('Cleveland', 'PROPN'), ('\n      ', 'SPACE')]",votes,NOUN,"[('quantity', 'NOUN')]",quantity,0.6019898043468439,0.4313744829600382,0.0,0.3333333333333335,0.07799188640973631,0.0891089108910891
121,"""It's extraordinary for a governor to put so much of his political capital on a pair of ballot propositions, particularly this early in the governorship,"" said Jack Pitney, a professor of government at Claremont McKenna College.","""It's a calculated risk, because if they go down, the state will have even bigger fiscal problems, and his reputation for ballot-box magic will take a hit.""
      ",magic,success,"[('""', 'PUNCT'), ('It', 'PRON'), (""'s"", 'AUX'), ('a', 'DET'), ('calculated', 'ADJ'), ('risk', 'NOUN'), (',', 'PUNCT'), ('because', 'SCONJ'), ('if', 'SCONJ'), ('they', 'PRON'), ('go', 'VERB'), ('down', 'ADV'), (',', 'PUNCT'), ('the', 'DET'), ('state', 'NOUN'), ('will', 'AUX'), ('have', 'VERB'), ('even', 'ADV'), ('bigger', 'ADJ'), ('fiscal', 'ADJ'), ('problems', 'NOUN'), (',', 'PUNCT'), ('and', 'CCONJ'), ('his', 'PRON'), ('reputation', 'NOUN'), ('for', 'ADP'), ('ballot', 'NOUN'), ('box', 'NOUN'), ('magic', 'NOUN'), ('will', 'AUX'), ('take', 'VERB'), ('a', 'DET'), ('hit', 'NOUN'), ('""', 'PUNCT'), ('\n      ', 'SPACE')]",box,NOUN,"[('success', 'NOUN')]",success,0.3936105142972209,0.6111311722581512,0.375,0.3333333333333335,0.0006423258958755916,0.43564356435643564
122,[EMPTY],"he debate over the automatic cuts parallels the presidential election duel over fiscal visions between President Obama and Mitt Romney.
    ",duel,debate,"[('he', 'PRON'), ('debate', 'VERB'), ('over', 'ADP'), ('the', 'DET'), ('automatic', 'ADJ'), ('cuts', 'NOUN'), ('parallels', 'VERB'), ('the', 'DET'), ('presidential', 'ADJ'), ('election', 'NOUN'), ('duel', 'NOUN'), ('over', 'ADP'), ('fiscal', 'ADJ'), ('visions', 'NOUN'), ('between', 'ADP'), ('President', 'PROPN'), ('Obama', 'PROPN'), ('and', 'CCONJ'), ('Mitt', 'PROPN'), ('Romney', 'PROPN'), ('\n    ', 'SPACE')]",election,NOUN,"[('debate', 'NOUN')]",debate,0.23836510080070816,0.2992696144197787,0.5,0.16666666666666674,3.380662609871535e-05,0.07920792079207922
123,"Although fbi agents were aware of Oswald’s presence in Dallas, his name was not forwarded to the Secret Service.","This seems like familiar bureaucratic jealousy of rival agencies, though the Commission ascribes the fbi behavior to an “unduly restrictive view of its role.”
      ",jealousy,competition,"[('This', 'PRON'), ('seems', 'VERB'), ('like', 'ADP'), ('familiar', 'ADJ'), ('bureaucratic', 'ADJ'), ('jealousy', 'NOUN'), ('of', 'ADP'), ('rival', 'ADJ'), ('agencies', 'NOUN'), (',', 'PUNCT'), ('though', 'SCONJ'), ('the', 'DET'), ('Commission', 'PROPN'), ('ascribes', 'VERB'), ('the', 'DET'), ('fbi', 'PROPN'), ('behavior', 'NOUN'), ('to', 'ADP'), ('an', 'DET'), ('“', 'PUNCT'), ('unduly', 'ADV'), ('restrictive', 'ADJ'), ('view', 'NOUN'), ('of', 'ADP'), ('its', 'PRON'), ('role', 'NOUN'), ('”', 'PUNCT'), ('\n      ', 'SPACE')]",bureaucracies,NOUN,"[('competition', 'NOUN')]",competition,0.0,0.23902585024333156,0.25,0.3333333333333335,3.380662609871535e-05,0.009900990099009903
124,[EMPTY],"He advocates for the burning of bureaucracy, noting that though most New England police stations are made of brick or stone, their roofs are still wood, and providing instructions on how to make a Molotov cocktail.
    ",burning,destruction,"[('He', 'PRON'), ('advocates', 'VERB'), ('for', 'ADP'), ('the', 'DET'), ('burning', 'NOUN'), ('of', 'ADP'), ('bureaucracy', 'NOUN'), (',', 'PUNCT'), ('noting', 'VERB'), ('that', 'SCONJ'), ('though', 'SCONJ'), ('most', 'ADJ'), ('New', 'PROPN'), ('England', 'PROPN'), ('police', 'NOUN'), ('stations', 'NOUN'), ('are', 'AUX'), ('made', 'VERB'), ('of', 'ADP'), ('brick', 'NOUN'), ('or', 'CCONJ'), ('stone', 'NOUN'), (',', 'PUNCT'), ('their', 'PRON'), ('roofs', 'NOUN'), ('are', 'AUX'), ('still', 'ADV'), ('wood', 'NOUN'), (',', 'PUNCT'), ('and', 'CCONJ'), ('providing', 'VERB'), ('instructions', 'NOUN'), ('on', 'ADP'), ('how', 'SCONJ'), ('to', 'PART'), ('make', 'VERB'), ('a', 'DET'), ('Molotov', 'PROPN'), ('cocktail', 'NOUN'), ('\n    ', 'SPACE')]",bureaucracy,NOUN,"[('destruction', 'NOUN')]",destruction,0.8703407158986373,0.23902585024333156,0.875,0.3333333333333335,0.0006423258958755916,0.009900990099009903
125,A lot can be done within the 'belly of the beast'.,"Cheers from a fellow bureaucratic traveler.
      ",traveler,employee,"[('Cheers', 'NOUN'), ('from', 'ADP'), ('a', 'DET'), ('fellow', 'ADJ'), ('bureaucratic', 'ADJ'), ('traveler', 'NOUN'), ('\n      ', 'SPACE')]",bureaucracies,NOUN,"[('employee', 'NOUN')]",employee,0.6692243840024957,0.23902585024333156,0.375,0.3333333333333335,0.006795131845841785,0.009900990099009903
127,[EMPTY],"The unloading of bureaucracy could be achieved by ensuring a comprehensive and understandable map of qualifications and a range of informed brokerage services.
    ",unloading,simplification,"[('The', 'DET'), ('unloading', 'NOUN'), ('of', 'ADP'), ('bureaucracy', 'NOUN'), ('could', 'AUX'), ('be', 'AUX'), ('achieved', 'VERB'), ('by', 'ADP'), ('ensuring', 'VERB'), ('a', 'DET'), ('comprehensive', 'ADJ'), ('and', 'CCONJ'), ('understandable', 'ADJ'), ('map', 'NOUN'), ('of', 'ADP'), ('qualifications', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('range', 'NOUN'), ('of', 'ADP'), ('informed', 'VERB'), ('brokerage', 'NOUN'), ('services', 'NOUN'), ('\n    ', 'SPACE')]",bureaucracy,NOUN,"[('simplification', 'NOUN')]",simplification,0.23836510080070816,0.23902585024333156,0.5,0.3333333333333335,3.380662609871535e-05,0.009900990099009903
128,Public bureaucracies warrant the attention of political scientists because bureaucrats help determine the contents and effectiveness of public policies.,"Although the relationships between them and the other participants in public policy making can theoretically range from bureaucratic dominance, or at least autonomy, to passive bureaucratic subservience, most political scientists tend to treat American bureaucrats as significant but not commanding partners in the interplay of checks and balances in the political process.
      ",subservience,passivity,"[('Although', 'SCONJ'), ('the', 'DET'), ('relationships', 'NOUN'), ('between', 'ADP'), ('them', 'PRON'), ('and', 'CCONJ'), ('the', 'DET'), ('other', 'ADJ'), ('participants', 'NOUN'), ('in', 'ADP'), ('public', 'ADJ'), ('policy', 'NOUN'), ('making', 'NOUN'), ('can', 'AUX'), ('theoretically', 'ADV'), ('range', 'VERB'), ('from', 'ADP'), ('bureaucratic', 'ADJ'), ('dominance', 'NOUN'), (',', 'PUNCT'), ('or', 'CCONJ'), ('at', 'ADP'), ('least', 'ADJ'), ('autonomy', 'NOUN'), (',', 'PUNCT'), ('to', 'ADP'), ('passive', 'ADJ'), ('bureaucratic', 'ADJ'), ('subservience', 'NOUN'), (',', 'PUNCT'), ('most', 'ADJ'), ('political', 'ADJ'), ('scientists', 'NOUN'), ('tend', 'VERB'), ('to', 'PART'), ('treat', 'VERB'), ('American', 'ADJ'), ('bureaucrats', 'NOUN'), ('as', 'ADP'), ('significant', 'ADJ'), ('but', 'CCONJ'), ('not', 'PART'), ('commanding', 'VERB'), ('partners', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('interplay', 'NOUN'), ('of', 'ADP'), ('checks', 'NOUN'), ('and', 'CCONJ'), ('balances', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('political', 'ADJ'), ('process', 'NOUN'), ('\n      ', 'SPACE')]",bureaucracies,NOUN,"[('passivity', 'NOUN')]",passivity,0.16750691608304036,0.23902585024333156,0.375,0.3333333333333335,6.76132521974307e-05,0.009900990099009903
129,"Headlines read: “Veto This: Armed ‘Obama Robber’ hits Austria banks,” indicating that Barack’s rip-off reputation in the steal-and-spend category has now officially gone global.","Over the past two years, a fellow dubbed the “Obama Robber” has donned a disguise bearing Barack’s image and mimicked the world’s highest-ranking bureaucratic burglar while proceeding to empty the coffers of more than a few Austrian financial institutions.
      ",burglar,"politician, people","[('Over', 'ADP'), ('the', 'DET'), ('past', 'ADJ'), ('two', 'NUM'), ('years', 'NOUN'), (',', 'PUNCT'), ('a', 'DET'), ('fellow', 'NOUN'), ('dubbed', 'VERB'), ('the', 'DET'), ('“', 'PUNCT'), ('Obama', 'PROPN'), ('Robber', 'PROPN'), ('”', 'PUNCT'), ('has', 'AUX'), ('donned', 'VERB'), ('a', 'DET'), ('disguise', 'NOUN'), ('bearing', 'VERB'), ('Barack', 'PROPN'), ('’s', 'PART'), ('image', 'NOUN'), ('and', 'CCONJ'), ('mimicked', 'VERB'), ('the', 'DET'), ('world', 'NOUN'), ('’s', 'PART'), ('highest', 'ADV'), ('ranking', 'VERB'), ('bureaucratic', 'ADJ'), ('burglar', 'NOUN'), ('while', 'SCONJ'), ('proceeding', 'VERB'), ('to', 'AUX'), ('empty', 'ADJ'), ('the', 'DET'), ('coffers', 'NOUN'), ('of', 'ADP'), ('more', 'ADJ'), ('than', 'ADP'), ('a', 'DET'), ('few', 'ADJ'), ('Austrian', 'ADJ'), ('financial', 'ADJ'), ('institutions', 'NOUN'), ('\n      ', 'SPACE')]",bureaucracies,NOUN,"[('politician', 'PROPN'), (',', 'PUNCT'), ('people', 'NOUN')]",politician,0.4568521425732899,0.23902585024333156,0.375,0.3333333333333335,0.0011156186612576065,0.009900990099009903
130,"Under Brezhnev, in contrast to the Putin era, Russia’s most basic social indicators were all visibly deteriorating: the birth rate was shrinking, the murder rate was increasing, mortality was increasing, suicide was becoming more common, life expectancy was declining, and alcoholism was ever more prevalent and deadly.","Can the current combination of positive social change and government regression continue indefinitely?
      ",regression,reduction,"[('Can', 'AUX'), ('the', 'DET'), ('current', 'ADJ'), ('combination', 'NOUN'), ('of', 'ADP'), ('positive', 'ADJ'), ('social', 'ADJ'), ('change', 'NOUN'), ('and', 'CCONJ'), ('government', 'NOUN'), ('regression', 'NOUN'), ('continue', 'VERB'), ('indefinitely', 'ADV'), ('?', 'PUNCT'), ('\n      ', 'SPACE')]",government,NOUN,"[('reduction', 'NOUN')]",reduction,0.9086883975139385,0.4213701434665248,0.75,0.16666666666666674,0.0025016903313049357,0.2376237623762376
131,"If any attempt is made to assess the problem as a whole, each side complains about “false equivalence” and doubles down on blaming the opposition.","It’s not that the villains they’ve identified don’t share in the blame, because they’ve all played a part in the unraveling of government.
      ",unraveling,dysfunction,"[('It', 'PRON'), ('’s', 'VERB'), ('not', 'PART'), ('that', 'SCONJ'), ('the', 'DET'), ('villains', 'NOUN'), ('they', 'PRON'), ('’ve', 'AUX'), ('identified', 'VERB'), ('do', 'AUX'), ('n’t', 'PART'), ('share', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('blame', 'NOUN'), (',', 'PUNCT'), ('because', 'SCONJ'), ('they', 'PRON'), ('’ve', 'AUX'), ('all', 'ADV'), ('played', 'VERB'), ('a', 'DET'), ('part', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('unraveling', 'NOUN'), ('of', 'ADP'), ('government', 'NOUN'), ('\n      ', 'SPACE')]",government,NOUN,"[('dysfunction', 'NOUN')]",dysfunction,0.8360540327993747,0.4213701434665248,0.875,0.16666666666666674,0.00047329276538201487,0.2376237623762376
132,And now we are seeing the defects spending that goes along with liberals creating their own shadow world in the government.,"The fact remains that technology will be the death of government.
      ",death,end,"[('The', 'DET'), ('fact', 'NOUN'), ('remains', 'VERB'), ('that', 'SCONJ'), ('technology', 'NOUN'), ('will', 'AUX'), ('be', 'AUX'), ('the', 'DET'), ('death', 'NOUN'), ('of', 'ADP'), ('government', 'NOUN'), ('\n      ', 'SPACE')]",government,NOUN,"[('end', 'NOUN')]",end,0.5892908478359796,0.4213701434665248,0.5,0.16666666666666674,0.0012508451656524679,0.2376237623762376
133,"Our politicians constantly talk about ""getting out of the way"" of business, of ""promoting work, savings and investment.""","The flexibility of the marketplace is constantly praised over the rigidity of government.
      ",rigidity,inflexibility,"[('The', 'DET'), ('flexibility', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('marketplace', 'NOUN'), ('is', 'AUX'), ('constantly', 'ADV'), ('praised', 'VERB'), ('over', 'ADP'), ('the', 'DET'), ('rigidity', 'NOUN'), ('of', 'ADP'), ('government', 'NOUN'), ('\n      ', 'SPACE')]",government,NOUN,"[('inflexibility', 'NOUN')]",inflexibility,0.2749366024191132,0.4213701434665248,0.625,0.16666666666666674,0.0,0.2376237623762376
135,[EMPTY],"On every continent in every age men have sought escape from poverty’s oppression.
    ",oppression,situation,"[('On', 'ADP'), ('every', 'DET'), ('continent', 'NOUN'), ('in', 'ADP'), ('every', 'DET'), ('age', 'NOUN'), ('men', 'NOUN'), ('have', 'AUX'), ('sought', 'VERB'), ('escape', 'NOUN'), ('from', 'ADP'), ('poverty', 'NOUN'), ('’s', 'PART'), ('oppression', 'NOUN'), ('\n    ', 'SPACE')]",poverty,NOUN,"[('situation', 'NOUN')]",situation,0.4319581959125221,0.25081129331499935,0.25,0.16666666666666674,0.0025016903313049357,0.0495049504950495
136,"The rapidity of this change has disrupted virtually every aspect of the lives of this ancient society, deeply rooted in the traditions of its rigid social structure.","The living conditions of most Mauritanians have worsened, and, more important, their vulnerability to poverty has increased and the threat of poverty loom persistently in the background.
      ",threat,possibility,"[('The', 'DET'), ('living', 'NOUN'), ('conditions', 'NOUN'), ('of', 'ADP'), ('most', 'ADJ'), ('Mauritanians', 'PROPN'), ('have', 'AUX'), ('worsened', 'VERB'), (',', 'PUNCT'), ('and', 'CCONJ'), (',', 'PUNCT'), ('more', 'ADV'), ('important', 'ADJ'), (',', 'PUNCT'), ('their', 'PRON'), ('vulnerability', 'NOUN'), ('to', 'ADP'), ('poverty', 'NOUN'), ('has', 'AUX'), ('increased', 'VERB'), ('and', 'CCONJ'), ('the', 'DET'), ('threat', 'NOUN'), ('of', 'ADP'), ('poverty', 'NOUN'), ('loom', 'NOUN'), ('persistently', 'ADV'), ('in', 'ADP'), ('the', 'DET'), ('background', 'NOUN'), ('\n      ', 'SPACE')]",poverty,NOUN,"[('possibility', 'NOUN')]",possibility,0.2749366024191132,0.25081129331499935,0.625,0.16666666666666674,0.0,0.0495049504950495
138,We used to take kids and sometimes their parents shooting on our own property.,"We'd provide the guns and the ammo as a way of dispelling the perceived taint of guns.
      ",taint,stigma,"[('We', 'PRON'), (""'d"", 'AUX'), ('provide', 'VERB'), ('the', 'DET'), ('guns', 'NOUN'), ('and', 'CCONJ'), ('the', 'DET'), ('ammo', 'NOUN'), ('as', 'ADP'), ('a', 'DET'), ('way', 'NOUN'), ('of', 'ADP'), ('dispelling', 'VERB'), ('the', 'DET'), ('perceived', 'VERB'), ('taint', 'NOUN'), ('of', 'ADP'), ('guns', 'NOUN'), ('\n      ', 'SPACE')]",guns,NOUN,"[('stigma', 'NOUN')]",stigma,0.39411915281946736,0.9063285310504395,0.75,0.6666666666666667,0.0,0.702970297029703
139,"My gun is scattered about the house, I will return in just a moment.""","You then calmly get out of bed, go to the kitchen to get the key to the guncase out of hte sugar, you get the gun body, and the key to the bookcase that has the cylinder.
      ",body,part,"[('You', 'PRON'), ('then', 'ADV'), ('calmly', 'ADV'), ('get', 'VERB'), ('out', 'ADP'), ('of', 'ADP'), ('bed', 'NOUN'), (',', 'PUNCT'), ('go', 'VERB'), ('to', 'ADP'), ('the', 'DET'), ('kitchen', 'NOUN'), ('to', 'PART'), ('get', 'VERB'), ('the', 'DET'), ('key', 'NOUN'), ('to', 'ADP'), ('the', 'DET'), ('guncase', 'PROPN'), ('out', 'ADP'), ('of', 'ADP'), ('hte', 'PROPN'), ('sugar', 'PROPN'), (',', 'PUNCT'), ('you', 'PRON'), ('get', 'VERB'), ('the', 'DET'), ('gun', 'NOUN'), ('body', 'NOUN'), (',', 'PUNCT'), ('and', 'CCONJ'), ('the', 'DET'), ('key', 'NOUN'), ('to', 'ADP'), ('the', 'DET'), ('bookcase', 'NOUN'), ('that', 'PRON'), ('has', 'VERB'), ('the', 'DET'), ('cylinder', 'NOUN'), ('\n      ', 'SPACE')]",gun,NOUN,"[('part', 'NOUN')]",part,0.7799701913047642,0.9063285310504395,0.125,0.6666666666666667,0.12775524002704527,0.702970297029703
140,"And no one would have even known that, if his wife would have never gotten one more hole in the head than he ever bargained for.","Now his space shuttle is in a museum, so he's trying to fly on the coat-tails of BHO's one-way anti-gun trip to Utopia.
      ",trip,policy,"[('Now', 'ADV'), ('his', 'PRON'), ('space', 'NOUN'), ('shuttle', 'NOUN'), ('is', 'AUX'), ('in', 'ADP'), ('a', 'DET'), ('museum', 'NOUN'), (',', 'PUNCT'), ('so', 'ADV'), ('he', 'PRON'), (""'s"", 'AUX'), ('trying', 'VERB'), ('to', 'PART'), ('fly', 'VERB'), ('on', 'ADP'), ('the', 'DET'), ('coat', 'NOUN'), ('tails', 'NOUN'), ('of', 'ADP'), ('BHO', 'PROPN'), (""'s"", 'PART'), ('one', 'NUM'), ('way', 'NOUN'), ('anti', 'ADJ'), ('gun', 'ADJ'), ('trip', 'NOUN'), ('to', 'ADP'), ('Utopia', 'PROPN'), ('\n      ', 'SPACE')]",gun,NOUN,"[('policy', 'NOUN')]",policy,0.6559899817487381,0.9063285310504395,0.75,0.6666666666666667,0.0002704530087897228,0.702970297029703
141,[EMPTY],"They’re hell bent on returning America to their vision of the Wild West, which isn’t the gun haven they imagine it was.
    ",haven,place,"[('They', 'PRON'), ('’re', 'VERB'), ('hell', 'ADV'), ('bent', 'ADJ'), ('on', 'ADP'), ('returning', 'VERB'), ('America', 'PROPN'), ('to', 'ADP'), ('their', 'PRON'), ('vision', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('Wild', 'PROPN'), ('West', 'PROPN'), (',', 'PUNCT'), ('which', 'PRON'), ('is', 'AUX'), ('n’t', 'PART'), ('the', 'DET'), ('gun', 'NOUN'), ('haven', 'NOUN'), ('they', 'PRON'), ('imagine', 'VERB'), ('it', 'PRON'), ('was', 'AUX'), ('\n    ', 'SPACE')]",gun,NOUN,"[('place', 'NOUN')]",place,0.5163231823785976,0.9063285310504395,0.375,0.6666666666666667,0.001859364435429344,0.702970297029703
142,Jones suggested hiking the cost of ammunition.,"""And if you're not going to reduce the volume of guns, make the ammunition expensive so that every time you point a gun at somebody and you're going to pull the trigger, think, is that life worth $5,000 for a bullet?""
      ",volume,amount,"[('""', 'PUNCT'), ('And', 'CCONJ'), ('if', 'SCONJ'), ('you', 'PRON'), (""'re"", 'AUX'), ('not', 'PART'), ('going', 'VERB'), ('to', 'PART'), ('reduce', 'VERB'), ('the', 'DET'), ('volume', 'NOUN'), ('of', 'ADP'), ('guns', 'NOUN'), (',', 'PUNCT'), ('make', 'VERB'), ('the', 'DET'), ('ammunition', 'NOUN'), ('expensive', 'ADJ'), ('so', 'SCONJ'), ('that', 'SCONJ'), ('every', 'DET'), ('time', 'NOUN'), ('you', 'PRON'), ('point', 'VERB'), ('a', 'DET'), ('gun', 'NOUN'), ('at', 'ADP'), ('somebody', 'PRON'), ('and', 'CCONJ'), ('you', 'PRON'), (""'re"", 'AUX'), ('going', 'VERB'), ('to', 'PART'), ('pull', 'VERB'), ('the', 'DET'), ('trigger', 'NOUN'), (',', 'PUNCT'), ('think', 'VERB'), (',', 'PUNCT'), ('is', 'AUX'), ('that', 'DET'), ('life', 'NOUN'), ('worth', 'ADJ'), ('5,000', 'NUM'), ('for', 'ADP'), ('a', 'DET'), ('bullet', 'NOUN'), ('?', 'PUNCT'), ('""', 'PUNCT'), ('\n      ', 'SPACE')]",guns,NOUN,"[('amount', 'NOUN')]",amount,0.5542773102378131,0.9063285310504395,0.375,0.6666666666666667,0.0025693035835023664,0.702970297029703
143,"Finally, the intruders will be at a big tactical disadvantage, going through a choke point and into a defended position.","The more you seriously think about real self-defense, instead relying on magical gun talisman, the more you realize what a small part firing your gun plays.
      ",talisman,protective object,"[('The', 'PRON'), ('more', 'ADV'), ('you', 'PRON'), ('seriously', 'ADV'), ('think', 'VERB'), ('about', 'ADP'), ('real', 'ADJ'), ('self', 'NOUN'), ('defense', 'NOUN'), (',', 'PUNCT'), ('instead', 'ADV'), ('relying', 'VERB'), ('on', 'ADP'), ('magical', 'ADJ'), ('gun', 'NOUN'), ('talisman', 'NOUN'), (',', 'PUNCT'), ('the', 'PRON'), ('more', 'ADV'), ('you', 'PRON'), ('realize', 'VERB'), ('what', 'PRON'), ('a', 'DET'), ('small', 'ADJ'), ('part', 'NOUN'), ('firing', 'VERB'), ('your', 'PRON'), ('gun', 'NOUN'), ('plays', 'NOUN'), ('\n      ', 'SPACE')]",gun,NOUN,"[('protective', 'ADJ'), ('object', 'NOUN')]",object,0.9059948037958092,0.9063285310504395,0.0,0.6666666666666667,1.0,0.702970297029703
